X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,notes
-79.5040584491329,43.6011583978041,1885527578,node,18,,,,Lake Shore Boulevard West,,,68932491,,,,d8206b3b6dec4bce97d9b63ad5b173e6,,,,,,0,7,,2019/04/05 18:20:29,2898,,,Toronto,Renew Medical Clinic,,Bootprint,,,,,rehabilitation,,
,,299297051,way,12,,hospital,,,,,56218571,,,,2bb387fb2a6f408ba9a7ebd5b1c9b773,,,,,,0,4,yes,2018/02/09 14:48:28,,,,,Battlefords Union Hospital,,Matthew Darwin,,,,,,,
,,576883852,way,18,,dentist,,Tenth Line Road,,,81059725,,,,034567d80c8a422a9a7db2397e660070,,,,,,0,4,,2020/02/16 01:19:42,2288,,,,7Dental,,DannyMcD,,,,,dentist,,
-79.4125166670898,43.87724613458,4453542580,node,30,,pharmacy,,Major Mackenzie Drive East,Shopper Drug Mart,,89598161,,,,2ec388e277ea46cd867d7f587e1542b3,,,,,,0,6,,2020/08/18 22:35:03,1070,L4S 1P3,,Richmond Hill,Shoppers Drug Mart,,andrepoiy,,,,yes,pharmacy,,
-75.7120248522751,45.3959699599307,5762147568,node,15,,clinic,,Carling Avenue,,,60737838,,,,45b76c37fab24d33a854c19403ea6000,,,,,,0,1,,2018/07/15 18:30:04,903,,,,Kinetic Edge,,DannyMcD,,,,,,,
,,179185401,way,27,,pharmacy,,Copper Creek Drive,,,89753896,,,,42433af34aaa4fed88550fdd30e9fe39,,,,Bing,,0,4,,2020/08/21 15:36:27,90,,,Markham,Rexall,,andrepoiy,,,,yes,pharmacy,,
-124.51947034892,49.831064425546,9083181152,node,15,,,,Glacier Street,,,111080532,,,,76499b17c5cc4c95afdaa10c612d696c,,,,,,0,1,,2021/09/12 00:57:19,7030,,,,Stephanie Marwood Homeopath & Life Coach,,unclevermonkey,,,,,alternative,,
-72.4355581801256,45.8409063584523,7704851530,node,9,,,,,,,87851954,,,,2adbe5e42827446aa9cf33b18b678a51,,,,,,0,1,,2020/07/11 11:59:43,,,,,Clinique de physiothérapie St-Nicéphore,,ChaireMobiliteKaligrafy,,,,,physiotherapist,,
-114.068798975385,50.9423510622498,4792471880,node,12,,clinic,,,,,78994297,,,,1130ae54227a423faef0c3d8b9aec3f6,,,,,,0,2,,2019/12/30 01:56:59,,,,,Eaglesmed Wellness Centre,,Adam Martin,,,,,clinic,,
-73.610481063913,45.4265599670195,2495670211,node,9,,pharmacy,,,,,18342115,,,,098a111398a04272926cac97abf77e34,,,,,,0,1,,2013/10/13 23:46:44,,,,,Pharmaprix,,Données ouvertes 101 Mtl,,,,,,,
-89.2291187746776,48.4318668747258,6403402425,node,12,,pharmacy,,,,,78114074,,,,cfdbfb2a2b6f4294941bc88e7c0144c0,,,,,,0,2,,2019/12/08 17:08:25,,,,,Janzen's,,Rps333,,,,,pharmacy,,
,,357015808,way,9,,,,,,,79421234,,,,da1b6ef8124c4e8dbb9210c81ac0767d,,,,,,0,3,,2020/01/10 13:57:36,,,,,Kings Regional Rehabilitation Centre,,Rps333,,,,,rehabilitation,,
-119.450843226799,49.8825305683168,2117332028,node,21,,pharmacy,,Harvey Avenue,,,78738311,,,,36d76c19242d437a863aab53540a6a83,,,,,,0,3,,2019/12/22 16:18:23,1950,V1Y 8J8,,,London Drugs,,Rps333,,,,,pharmacy,,
-79.3877737080167,43.6652483573065,7078198353,node,12,,dentist,,,,,81983595,,,,4a846510694d4865abb0af24ba0f8510,,,,,,0,2,,2020/03/09 21:43:24,,,,,City Dental,,jambamkin,,,,,dentist,,
,,572501275,way,15,,pharmacy,,,,,57474529,,,,a2cc2d3f44ab4d5ab79ddf527a825aa4,,,,,,0,1,,2018/03/24 03:40:32,,,,,Pharmasave,,hhcfw,,,,yes,pharmacy,,
-75.742094846091,45.4594211345922,6764030516,node,12,,,chiropractic,,,,73973836,,,,92f0dafe6946410994fd6e853874ba33,,,,,,0,1,,2019/09/01 14:05:52,,,,,Solutions Pro-Sante,,DannyMcD,,,,,alternative,,
-75.8944828749274,45.3043689178322,6666106325,node,15,,,,Kakulu Road,,,72861996,,,,be53f841bc0046efb30d6cf601c13a36,,,,,,0,1,,2019/07/31 15:20:01,99,,,,CBI Health Centre,,DannyMcD,,,,,physiotherapist,,
,,781414343,way,30,,hospital,,Moore Street,Grey Bruce Health Services,,82205437,,,,23aa762798a84bfa9da982279ce52043,,,,,,0,1,yes,2020/03/14 22:36:30,22,N0H 1W0,,Lion's Head,Lion's Head Hospital,,DannyMcD,,,,,hospital,,
,,631327663,way,18,,dentist,,Lanthier Drive,,,81059725,,,,a6d1bc1ddd7545d6a39ceeb6fe5b51e6,,,,,,0,2,,2020/02/16 01:19:42,2020,,,,Mer Bleue Dental Centre,,DannyMcD,,,,,dentist,,
,,591917940,way,27,,pharmacy,,Stittsville Main Street,,,82762370,,,,a32f8a38be4b47dd9be2bdcf84df3300,,,,City of Ottawa,,0,3,,2020/03/28 19:31:14,1300,K2S 1A3,,,Shoppers Drug Mart,,DannyMcD,,,,yes,pharmacy,,
-63.5873561543856,44.6455584530116,3080355472,node,12,,hospital,,,,,27403973,,,,97c42402c29c48609622f564f6ce618c,,,,,,0,4,,2014/12/11 18:22:58,,,,,Halifax Infirmary,,Steve in Halifax,yes,,,,,,
,,484009451,way,21,,dentist,,Montréal Road,,,72727829,,,,9716be45de51418aba5361d584275877,,,,City of Ottawa,,0,5,,2019/07/28 01:28:40,2150,,,,Docbraces,,DannyMcD,,,,,dentist,,
-75.5255945618897,45.4711591517964,5931651665,node,18,,clinic,,St. Joseph Boulevard,,,62949298,,,,57a34d475c7b401cabeabf04292df961,,,,,,0,1,,2018/09/26 14:56:21,2555,,,,Clinic of Orthopaedic Medicine,,DannyMcD,,,,,clinic,,
-79.5283923713311,43.6854934194986,5914742957,node,30,,,,Royal York Road,LifeLabs,,74752101,,,,088b73f30edf433abb135a763cb2cb86,,"Mo-Su 07:30-17:00, Sa 07:30-12:30",,locations.lifelabs.com,,0,3,,2019/09/21 15:18:58,1436,M9P 3A9,,Etobicoke,LifeLabs,,Matthew Darwin,,,,,laboratory,,
-72.5059885464646,46.8185537749763,2260951290,node,6,,pharmacy,,,,,15672876,,,,e17b7499b1314b009db619fad5943a51,,,,,,0,1,,2013/04/10 03:08:26,,,,,,,jodanvinci,,,,,,,
-114.116793333862,51.0227612577833,5659237895,node,30,,pharmacy,,34 Avenue SW,Sobeys West Inc.,,59492057,,,,262592ca0e06466aa91bd4773a32fe37,,"Mo-Fr 09:00-21:00; Sa-Su 10:00-18:00",,,,0,1,,2018/06/02 18:54:37,2425,T2T 6E3,,,Safeway Pharmacy,,hoserab,,,,yes,pharmacy,,
-79.5510163014628,43.8278967576366,7557258026,node,15,,pharmacy,,,,,85733696,,,,edf5f9a89e2e411999558b593c143569,,,,,,0,1,,2020/05/25 21:33:38,,,,,Smith's Pharmacy,,DannyMcD,,,,yes,pharmacy,,
-79.430762813013,43.6607506280636,6344082260,node,18,,dentist,,Bloor Street West,,,68244725,,,,08af94e7af15495cb2f739ff1fed25a4,,,,,,0,1,,2019/03/18 02:40:03,1017,,,Toronto,Brill Dental,,Bootprint,,,,,,,
-79.4592515607953,43.6551070926569,4949864629,node,12,,dentist,,,,,111429567,,,,05e428f02a5b4b4eaf4371ca6d42ccc0,,,,,,0,3,,2021/09/20 03:51:15,,,,,Dr. Geroge Elias,,andrewpmk,,,,,dentist,,
-73.5725472523587,45.3904706770776,7212780849,node,9,,,,,,,92732424,,,,5f17f6abb9134dffb83ecf97633e4419,,,,,,0,2,,2020/10/20 00:42:00,,,,,Osthéopathie L'Équilibre,,ChaireMobiliteKaligrafy,,,,,alternative,,
-80.2786921474808,43.1728222746986,631364796,node,15,,pharmacy,,,,,78421584,,,,7887724d22cf4db58f03d1839aaa2bc3,,,,,,0,7,,2019/12/15 03:11:30,,,,,Shoppers Drug Mart,,DannyMcD,,,,yes,pharmacy,,
-75.7282448407442,45.3335323250008,5933221584,node,15,,clinic,,West Hunt Club Road,,,62963784,,,,0825e7e896dd42679bb845ffdf99e464,,,,,,0,1,,2018/09/27 03:46:00,575,,,,Bariatric Medical Institute,,DannyMcD,,,,,,,
-75.7844773527546,45.4380358821115,6630164147,node,15,,,,Rue de l'Atmosphère,,,72409612,,,,05afc7de17164f05951b033b8e88119a,,,,,,0,1,,2019/07/19 00:06:39,195,,,,Dynacare,,DannyMcD,,,,,laboratory,,
-73.9030521485558,45.6891743811773,5312748918,node,18,,dentist,general,,,,59093875,,,,029ed3f1c46c424a9521f0c86fd3c5a0,,,,,,0,2,,2018/05/19 13:18:44,,,,,Centre Dentaire Blainville,,wheelmap_visitor,yes,,,,dentist,,
-78.3471351156773,44.2998946334681,719396096,node,12,,pharmacy,,,,,77894562,,,,4f22943d80654f1ca688ac8ca3941b7b,,,,,,0,3,,2019/12/03 18:23:17,,,,,Peterborough Hospital Pharmacy,,Rps333,,,,,pharmacy,,
-72.4657856699022,45.8565093550288,7626189366,node,12,,clinic,,,,,86726512,,,,67f909ee659844929f72516aa645eedf,,,,,,0,1,,2020/06/16 14:16:32,,,,,L'Accès,,ChaireMobiliteKaligrafy,,,,,clinic,,
-124.928571010071,49.6742238459248,5612344163,node,12,,doctors,,Comox Avenue,,,67038532,,,,bf67f61a4d024d27aacfd07b99757186,,,,,,0,2,,2019/02/08 22:29:07,,,,,Dr. Daniela Chifor & Dr. Alfredo Tura,,DENelson83,,,,,,,
,,239937326,way,33,,hospital,,McKinnon Drive,Espanola General Hospital,,82206380,,,,1e3f42bab6544374a6147d2c1c51fc04,,,,NRCan-CanVec-10.0,,0,3,yes,2020/03/14 23:55:22,825,P5E 1R4,,Espanola,Espanola General Hospital,,DannyMcD,,,,,hospital,,
,,439032410,way,12,,hospital,,,,,71902060,,,,0419805d75c040daa26f6dbf9111bd16,,,,,,0,5,,2019/07/04 15:45:19,,,,,Centre de santé et de services sociaux de la Haute-Yamaska,,Sébastien Benoit,,,,,hospital,,
-63.5867940639588,44.6458148554297,3230423447,node,9,,clinic,,,,,27409189,,,,5239c4eb330d453a938867d8fbcf71ff,,,,,,0,1,,2014/12/11 20:49:05,,,,,Cardiology Clinic,,Steve in Halifax,,,,,,,
-70.5955935570604,46.739858433013,6167419657,node,9,,clinic,,,,,65830746,,,,512c73d2c5a74e1fb4b1fa1c79ee2a56,,,,,,0,1,,2018/12/28 04:09:56,,,,,,,Martin868,,,,,clinic,,
-78.9294995222512,43.9223368341591,4329579620,node,6,,dentist,,,,,41148528,,,,c469646ce8a245f7875d56b510238896,,,,,,0,1,,2016/07/31 15:55:56,,,,,,,andrewpmk,,,,,,,
-122.824262031852,49.1918000560119,5241264024,node,18,,dentist,,104 Avenue,,,110485717,,,,1e1fe8b0d1a9426ebabd5d7ed027f949,,,,,,0,3,,2021/08/31 02:50:59,14351,,,,Dr. Daphne Visarra. DMD,,PolyDunami,,,,,dentist,,
-79.7230124516691,43.7621283220237,4354940901,node,12,,dentist,,,,,78851307,,,,be0d7e79da3743cfa04a00f140e412b5,,,,,,0,2,,2019/12/25 16:29:07,,,,,Castlemore Dental,,Rps333,,,,,dentist,,
-79.2588702631299,43.777107453547,4356908829,node,12,,pharmacy,,,,,72726301,,,,2a65951cf62e42fb8dc0f273044a0828,,,,,,0,3,,2019/07/27 22:30:17,,,,,Walmart Pharmacy,,DannyMcD,,,,,pharmacy,,
,,286940495,way,21,,dentist,,Merivale Road,,,72742586,,,,af4b7f355dce4b00a82767b150cb0ce2,,,,,,0,7,,2019/07/28 17:00:57,1537,K2G 3J3,,,U Dental,,DannyMcD,,,,,dentist,,
-75.8216433819783,45.3261443479057,6429455551,node,15,,,,Robertson Road,,,69583743,,,,a841b79bdef7468885e6f4907a91acee,,,,,,0,1,,2019/04/26 00:59:38,1902,,,,Haley Rehab,,DannyMcD,,,,,physiotherapist,,
-113.486777807746,53.4623651384059,8886834711,node,27,,clinic,,Parsons Road NW,,,107292401,,,,3c93390711734cc9b062f66045c30b9a,,"Mo-Fr 09:00-19:00; Sa-Su 09:00-17:00",,,,0,1,,2021/07/02 06:30:55,3220,T6N 1M2,,Edmonton,Bethune Oriental Medicine Center,,ConnorM290,,,,,clinic,,
-79.4187674713814,43.6819445216949,5029781056,node,18,,dentist,,Vaughan Road,,,71291936,,,,adf471d9ab07405a9264dcffac2673bb,,,,,,0,2,,2019/06/16 02:53:19,,,,Toronto,Vaughan Rd. Dental,,DannyMcD,,,,,dentist,,
-120.329826003782,50.6738639514525,1422265515,node,21,,pharmacy,,St Paul Street,,,82166999,,,,ad285a993f574fa2824bf93461356b09,,,,City of Kamloops,,0,7,,2020/03/13 14:06:22,,,,Kamloops,Manshadi Fharmacy,,have moicy,,,,,pharmacy,,
-79.9197860105705,43.2175904386435,7237715311,node,15,,pharmacy,,,,,81379321,,,,ca800d508fac496b805846882863b302,,,,,,0,1,,2020/02/24 00:31:41,,,,,Rexall,,DannyMcD,,,,yes,pharmacy,,
-79.0117488749791,43.8638863867499,6606511076,node,12,,dentist,,,,,72152509,,,,5a241e3dcec047b48f50dac0e9d1d706,,,,,,0,1,,2019/07/11 20:51:27,,,,,Precision Denture Care,,DannyMcD,,,,,dentist,,
-81.9226176340006,45.9778878625225,1394383087,node,9,,pharmacy,,,,,33429586,,,,9d23a1ab7dd7457a91a16b776607141b,,,,,,0,4,,2015/08/19 02:50:21,,,,,Guardian Pharmacy,,Bootprint,,,,,,,
-79.4490590827173,43.6957812836347,2567213764,node,18,,pharmacy,,,Rexall,,72726301,,,,54a727d082714a509d78f64c28e29561,,,,,,0,3,,2019/07/27 22:30:17,,,,,I.D.A.,,DannyMcD,,,,yes,pharmacy,,
-79.8592451165099,43.4880297785089,3757298938,node,21,,clinic,,Bronte Street South,,,67384856,,,,30ed6eab02f545598831a46e53c2ff43,,,,,,0,3,,2019/02/20 09:57:52,1015,,,Milton,Marketplace Medical Centre & Pharmacy,,b-jazz-bot,,,,,clinic,,
-114.140692570561,51.0946456328658,3050853568,node,18,,clinic,,Northland Drive NW,,,92857464,,,,2be073f099324950b94dd04cb5c40f5e,,,,,,0,3,,2020/10/21 23:14:00,,,,Calgary,Apex Hearing Systems Ltd.,,JamesBadger,,,,,clinic,,
,,668386465,way,21,,pharmacy,,Donald B. Munro Drive,,,82762370,,,,ddbf907337ee4b0daa9403b51b97c70e,,,,,,0,3,,2020/03/28 19:31:14,461,K0A 1L0,,,Pharmasave,,DannyMcD,,,,,pharmacy,,
-73.5682937717743,45.3970784666254,7299400768,node,12,,dentist,,,,,82262992,,,,9088feab5ec9447f8d841d586e04f1fa,,,,,,0,1,,2020/03/16 14:51:18,,,,,Dentiste Dre Yen Nguyen,,ChaireMobiliteKaligrafy,,,,,dentist,,
-79.6909119418094,43.6062143617984,3925581770,node,9,,,,,,,36341081,,,,bfd8305d8fff4dd392a5d57ee7b12803,,,,,,0,1,,2016/01/03 15:59:06,,,,,Matheson Medical Centre,,Bootprint,,,,,clinic,,
-79.7213576125256,43.8688909696777,4423692609,node,9,,dentist,,,,,42519413,,,,4c8dac0bc81247f6b68f9df78a433536,,,,,,0,1,,2016/09/29 13:55:13,,,,,Bolton Dental Care,,andrewpmk,,,,,,,
-79.5939637484004,43.5980656431711,5061254781,node,9,,dentist,,,,,56168967,,,,7cc57deca85c49aa950bc94ce4918a9b,,,,,,0,2,,2018/02/08 04:30:51,,,,,Dental office,,Matthew Darwin,,,,,,,
-79.9096839732278,44.7402275231288,9035539575,node,12,,dentist,,,,,110242193,,,,4fad97f0396040fb8937e4e692b715a6,,,,,,0,1,,2021/08/25 16:23:40,,,,,Huronia Dental Centre,,BrytonJ,,,,,dentist,,
-79.4730793540987,43.6904311986581,7574245565,node,9,,dentist,,,,,85997621,,,,e2b907b7ff884d429a4416ddfe3bc2e4,,,,,,0,1,,2020/05/31 03:35:10,,,,,,,DannyMcD,,,,,dentist,,
-105.731060049692,53.2010924993082,4484822090,node,15,,pharmacy,,,,,68610782,,,,1f0c725b5aa9492fb2a0fc4cb886feb4,,,,,,0,2,,2019/03/28 03:52:43,,,,,Shoppers Drug Mart,,Timothy Smith,,,,yes,pharmacy,,
-71.501946013933,46.8896611476346,7976852473,node,18,,dentist,,,,,108906958,,,,a4e8f1b18fb749ee8d6f091c797bb158,,07:30-15:00,,knowlege and map MCE124,,0,2,,2021/07/30 18:58:43,,,,,Centre dentaire (168),,wolfy1339,,,,,dentist,,
-75.8942270592425,45.3044316982869,6666106323,node,18,,,chiropractic,Kakulu Road,,,72861996,,,,c5c85736f9c04cb9a60fd6b0aab1d45d,,,,,,0,1,,2019/07/31 15:20:01,99,,,,Family Chiropractic Centre,,DannyMcD,,,,,alternative,,
-79.6000491777424,43.7311524959318,3479318589,node,9,,dentist,,,,,71353726,,,,68be1187dc974e86b52b7e1e6cc7e16b,,,,,,0,3,,2019/06/18 06:40:51,,,,,Humber 27 Dental Office,,DannyMcD,,,,,,,
-79.3614006364145,43.7046587249239,2633862438,node,21,,doctors,,Laird Drive,,,67406383,,,,9fc16689800d41338838658720ebd354,,,,,,0,5,,2019/02/20 20:20:56,62,M4G 3V1,,East York,Laird Orthodontics,,b-jazz-bot,,,,,,,
-71.8710406056078,45.4215675378513,1557313417,node,27,,pharmacy,,13E Avenue Nord,,,112588056,,,+1-819-565-9131,fc986617e5a04e01b88950da9f2cd80b,,,,http://www.sts.qc.ca/Tarifs-et-points-de-vente/Centres-de-services-et-points-de-vente,,0,4,,2021/10/16 17:36:52,900,J1G 3E5,,,Pharmaprix,,observatoire,yes,,,,,,
,,907428104,way,12,,clinic,,,,,109590591,,,,3fbe9d7b7912471dab1f01afe81cde8b,,,,,,0,2,,2021/08/12 19:11:59,,,,,Wilp Haldaakws Clinic,,lizzyd710,,,,,clinic,,
,,150727901,way,18,,pharmacy,,Deloume Road,,,40108505,,,,1d2b23791280498c8f4b945b9ada2d95,,,,CVRD,,0,3,,2016/06/18 04:23:14,845,,,,Island Pharmacy,,CaiB,,,,,,,
,,239004221,way,6,,hospital,,,,,17980940,,,,0a2041f39b9341fc885ce9960497028d,,,,,,0,1,,2013/09/22 20:32:52,,,,,,,Ljbouere,,,,,,,
-71.257917045139,46.7242598788452,1116960222,node,9,,pharmacy,,,,,7062310,,,,3a53e0eadd43435ea2486fb5275a81f2,,,,,,0,1,,2011/01/23 15:05:13,,,,,Familiprix,,Dreff,,,,,,,
-123.016768447667,49.2330414503775,4750151928,node,18,,dentist,,Kingsway,,,112717281,,,,273c2d2d82bb4466885ff80d8725375e,,,,,,0,4,,2021/10/19 20:58:23,3965,,,,"Central Park;Centra Park Dental Clinic",,joel56dt,,,,,dentist,,
-81.2408606195952,43.0106048718297,6983940304,node,9,,doctors,,,,,77179145,,,,1227efe1c5f04568b3861514beb2aa5e,,,,,,0,1,,2019/11/17 02:11:31,,,,,,,DannyMcD,,,,,doctor,,
-80.5533808607981,43.453303386023,8019802039,node,9,,doctors,,,,,92672391,,,,6dba6314301742a69fe369ef92c01304,,,,,,0,1,,2020/10/19 00:14:43,,,,,Temple Green Clinic,,Andrew_WW,,,,,,,
-75.7200868182044,45.4272130849148,6386265338,node,15,,,,Rue Eddy,,,68932331,,,,5753be91d3fa489aaf74b0776608ab70,,,,,,0,1,,2019/04/05 18:16:36,69,,,,Shiatsu-Do,,DannyMcD,,,,,alternative,,
-114.066378700844,51.0666107651404,254783632,node,6,,pharmacy,,,,,20588752,,,,db39a1afb8c74a31b7854e5f1c45c920,,,,,,0,3,,2014/02/16 04:47:20,,,,,,,MuzikMachine,,,,,,,
-81.1604964407101,42.7758550889439,6682397667,node,9,,,,,,,73002542,,,,07c5001d135b47159421ef3e2b30a2a5,,,,,,0,1,,2019/08/05 02:29:55,,,,,Life Labs,,DannyMcD,,,,,laboratory,,
,,642786566,way,18,,,chiropractic,Water Street East,,,82086623,,,,850b65fb32674863a9ad458b7ffcd2c8,,,,,,0,3,,2020/03/12 03:07:49,20,,,,Basiren Chiropractic,,DannyMcD,,,,,alternative,,
,,581659413,way,27,,clinic,,Robertson Road,Appletree Medical Group,,73852167,,,,f57ee141248844a8ac89f4db608aefd2,,,,,,0,4,,2019/08/28 17:32:08,2150,K2H 9S1,,,Appletree,,DannyMcD,yes,,,,clinic,,
-79.4327038103309,43.6524033421502,6360518125,node,21,,dentist,,College Street,,,111429567,,,,e78bd47b15ff4ea6a2caaa86293f0cc4,,,,,,0,2,,2021/09/20 03:51:15,1111,,,Toronto,College & Dufferin Dental Clinic,,andrewpmk,,,,,dentist,,
-79.3897021324798,43.6708500670164,2473983488,node,18,,dentist,,Bay Street,,,63882879,,,,125f594410984f97af3fc5fb26dee38d,,,,,,0,4,,2018/10/25 21:53:13,1235,,,Toronto,dentistry asleep,,Matthew Darwin,,,,,,,
,,380819318,way,24,,,,Rue Gamelin,,,73976793,,,,c10b7acef92542baa5fb9abc4cafbc3a,,,,Bing,,0,4,,2019/09/01 16:16:06,195,J8Y 1W2,,Gatineau,Centre D'Acupuncture Chinois,,DannyMcD,,,,,alternative,,
,,761605503,way,15,,pharmacy,,,,,79316401,,,,8761d5381d414ca6a964889749d5596e,,,,,,0,1,,2020/01/08 02:04:20,,,,,Familiprix,,hhcfw,,,,yes,pharmacy,,
-79.4149377798214,43.6551314839951,6533178797,node,12,,pharmacy,,,,,111429095,,,,c5b323e0d6554e178b0babfacf1de641,,,,,,0,2,,2021/09/20 03:18:23,,,,,Medi-Place Pharmacy,,andrewpmk,,,,,pharmacy,,
,,485194415,way,21,,doctors,chiropractic,St-Laurent Boulevard,,,69057818,,,,be01148a7e46447397feb0874f368ecd,,,,,,0,4,,2019/04/09 18:37:05,1910,,,,Optimal Health,,DannyMcD,,,,,alternative,,
-73.6553176241878,45.4666874902724,3146864633,node,12,,pharmacy,,,,,85278651,,,,f53b838e1542483f8f8cd0613acb8137,,,,,,0,3,,2020/05/15 19:21:45,,,,,Jean Coutu,,Martin868,,,,,pharmacy,,
-113.507023037576,53.5410767412613,3773765699,node,12,,pharmacy,,,,,71347330,,,,b9142afeff71415cbe2a8e7d5177dadf,,,,,,0,3,,2019/06/17 23:58:29,,,,,Rexall Drugstore,,mapman44,,,,,pharmacy,,
-104.666777701062,50.4827504403071,3211556571,node,9,,doctors,,,,,27121412,,,,1e6a1deec77942e097cda94824ddb079,,,,,,0,1,,2014/11/29 22:12:28,,,,,Stapleford Medical Clinic,,gecho111,,,,,,,
-79.9002491353776,43.6307773614103,7129265642,node,12,,dentist,,,,,79531636,,,,1837926982fc40a8b340a0ca38d3e485,,,,,,0,1,,2020/01/13 20:03:16,,,,,Miller Dental,,andy1huang,,,,,dentist,,
-79.3976540440206,43.6765279682261,1136630469,node,9,,doctors,,,,,7188547,,,,93c121007f934d5092d3077b94bdfb9e,,,,,,0,1,,2011/02/05 00:07:58,,,,,KMH,,andrewpmk,,,,,,,
-113.909431922509,51.0383563753708,4564253220,node,9,,clinic,,,,,56087174,,,,f338d42dc1e34188ac4c128a3e6b55a8,,,,,,0,3,,2018/02/05 14:46:52,,,,,Oasis Medical Centre,,Matthew Darwin,,,,,,,
,,432770305,way,18,,hospital,,Reynolds Avenue,,,40974700,,,,5b0785626aa84625bb78ce1d3edbfa9c,,,,,,0,1,,2016/07/23 16:08:20,312,,,Gainsborough,Gainsborough Health Care,,Karthoo,,,,,,,
-122.294334476255,49.0408311672018,5528623331,node,15,,doctors,surgery,,,,57810817,,,,d94885709b334c07b09f57e6b1362082,,,,,,0,1,,2018/04/04 18:01:21,,,,,Dr. Damien Byrne,,lokejul,,,,,doctor,,
-72.9793995273521,45.2834965540066,5711061532,node,15,,pharmacy,,,,,71901812,,,,29c7e83c30284ccaab253e8a303a3a3d,,,,,,0,2,,2019/07/04 15:37:13,,,,,Jean Coutu,,Sébastien Benoit,,,,yes,pharmacy,,
-75.6419045325344,45.5004036957879,6666504731,node,15,,dentist,,Boulevard La Vérendrye Est,,,72865494,,,,c67c4a7bc15a4e99b0fe53edbf347ad4,,,,,,0,1,,2019/07/31 16:51:42,408,,,,Labrosse Dentaire,,DannyMcD,,,,,,,
-79.0905231744702,43.8343704367337,1491980369,node,12,,dentist,,,,,78724794,,,,3ffa31e627d14d31be71d21b177f9e73,,,,,,0,3,,2019/12/22 02:10:43,,,,,Dental Office,,DannyMcD,,,,,dentist,,
-123.129088548582,49.2786955814879,4573060405,node,12,,dentist,,,,,73894527,,,,51743ba1b33e4ad99b9aa1dc5ed77670,,,,,,0,7,,2019/08/29 17:59:17,,,,,Dolce Dental,,iwismer,,,,,dentist,,
-114.012596135312,51.2939955373456,4542419334,node,27,,hospital,,2 Avenue Northeast,Kyla Miller DR,,79994797,,,,ba510b474468438c8434e76c15097f63,,,,,,0,4,,2020/01/23 19:51:21,120,T4B 2N2,,Airdrie,Central Health Chiropractic & Wellness Clinic,,user_5359,,,,,alternative,,
-84.3830956386485,46.5374879420865,7616503079,node,15,,pharmacy,,,,,86581724,,,,5a79e7e1ded84960ab3935f98c1084b2,,,,,,0,1,,2020/06/12 19:34:03,,,,,Pharmasave,,DannyMcD,,,,yes,pharmacy,,
-123.071640073878,49.3264534864757,3443663179,node,24,,,,Lonsdale Avenue,,,74439880,,,,99de30568014413d96859f459cbaa2e0,,"Mo-Fr 06:30-17:00; Sa 06:30-15:00; Su off",,,,0,3,,2019/09/13 13:56:49,1916,V7M 2K1,,North Vancouver,LifeLabs,,Matthew Darwin,,,,,laboratory,,
,,684426042,way,21,,hospital,,Bayview Avenue,Shouldice Hospital,,69316165,,,,4368025f8c8d42bfbf0708efd3b69510,,,,,,0,1,no,2019/04/17 16:26:37,7750,,,,Shouldice Hospital,,DannyMcD,,,,,,,
-76.1401002143728,45.1355383609974,1648586101,node,12,,pharmacy,,,,,86378663,,,,a8a0edab916a4f37825d0fbd21c473d0,,,,,,0,5,,2020/06/09 03:18:37,,,,,I.D.A.,,DannyMcD,,,,,pharmacy,,
-71.9872686012394,45.3709648987454,8127117201,node,24,,pharmacy,,Boulevard Bourque,Christian Bourque,,112588056,,,+1-819-820-1212,3c780605eae34419a97932d9ab26372d,,,,,,0,2,,2021/10/16 17:36:52,4870,J1N 3S5,,,Pharmacie Jean-Coutu,,observatoire,,,,,,,
-75.7723349087223,45.4648308987195,6065306259,node,9,,clinic,,,,,64551793,,,,174c6de0f4744ab7ba9240709e961d33,,,,,,0,1,,2018/11/16 04:14:52,,,,,Clinique Médicale Riel,,DannyMcD,,,,,,,
,,655271000,way,21,,pharmacy,,Bennett Street,,,112318637,,,,3f99781f536347b5886aa104b911caa0,,,,,,0,3,,2021/10/10 01:08:33,29,,,,Pharmasave,,DannyMcD,,,,yes,pharmacy,,
,,491235820,way,15,,pharmacy,,,,,82208281,,,,1598462f888b47d38786c9068f1f9b7d,,,,,,0,2,,2020/03/15 04:00:02,,,,,Shoppers Drug Mart,,DannyMcD,,,,yes,pharmacy,,
-79.2616371293675,43.8775616294155,383016103,node,18,,pharmacy,,,,,72726346,,,,bd8c190836b64440915327b524c3834e,,"Mo-Fr 09:00-20:00; Sa 09:00-14:00; Su off",,,,0,5,,2019/07/27 22:35:41,,,,,Guardian,,DannyMcD,,,,yes,pharmacy,,
-122.378123081682,49.0573490485097,3648134325,node,12,,,,,,,68523746,,,,530d5cc6de8642378562a56306991e58,,"Mo,Tu,Fr 09:30-17:30; We,Th 09:30-19:30; Sa 09:30-17:00",,,,0,7,,2019/03/25 21:18:30,,,,,High Street Eyecare Center,,Alan Trick,,,,,optometrist,,
